length,height,whole_weight,sex_I,sex_M,age
0.57,0.3807886552931954,0.95,0,1,2
0.57,0.37416573867739417,0.871,0,0,2
0.575,0.3872983346207417,0.9785,0,1,2
0.575,0.36055512754639896,0.7425,1,0,2
0.575,0.37416573867739417,0.737,0,1,2
0.575,0.4,0.9175,1,0,2
0.58,0.39370039370059057,0.8785,0,0,2
0.585,0.4183300132670378,1.1275,0,1,3
0.59,0.406201920231798,0.9765,0,1,2
0.59,0.3807886552931954,0.974,1,0,2
0.59,0.3872983346207417,0.853,0,1,2
0.595,0.4183300132670378,0.991,0,1,2
0.595,0.37416573867739417,0.9125,0,1,2
0.595,0.4,0.921,0,0,2
0.6,0.37416573867739417,0.869,0,0,2
0.6,0.3872983346207417,0.8665,0,1,2
0.61,0.4,1.089,0,0,3
0.615,0.4636809247747852,0.9615,0,1,2
0.615,0.41231056256176607,1.145,0,1,3
0.62,0.4,0.907,1,0,2
0.625,0.39370039370059057,1.1635,0,0,3
0.63,0.4183300132670378,1.1955,0,1,3
0.63,0.4242640687119285,1.31,0,1,3
0.635,0.406201920231798,1.251,0,0,3
0.635,0.39370039370059057,1.145,0,0,3
0.635,0.4242640687119285,1.154,0,1,3
0.64,0.3807886552931954,1.1335,0,0,3
0.64,0.3872983346207417,1.2015,0,0,3
0.65,0.41231056256176607,1.5595,0,1,3
0.65,0.4183300132670378,1.3165,0,1,3
0.655,0.406201920231798,1.403,0,1,3
0.655,0.4,1.204,0,0,3
0.655,0.41231056256176607,1.2895,0,0,3
0.66,0.4242640687119285,1.5175,0,0,3
0.665,0.39370039370059057,1.3575,0,1,3
0.675,0.3807886552931954,1.3645,0,1,3
0.68,0.4301162633521313,1.494,0,0,3
0.68,0.44158804331639234,1.664,0,0,3
0.685,0.406201920231798,1.545,0,1,3
0.695,0.4472135954999579,1.5855,0,0,3
0.7,0.469041575982343,1.666,0,0,3
0.71,0.4183300132670378,1.724,0,1,3
0.73,0.4527692569068708,1.908,0,0,3
0.755,0.4472135954999579,2.073,0,0,3
0.225,0.22360679774997896,0.0515,1,0,1
0.23,0.22360679774997896,0.057,1,0,1
0.255,0.2449489742783178,0.0925,1,0,1
0.355,0.27386127875258304,0.204,1,0,1
0.425,0.3082207001484488,0.3075,1,0,1
0.425,0.29154759474226505,0.262,1,0,1
0.455,0.33166247903553997,0.458,0,1,1
0.46,0.37416573867739417,0.491,0,1,1
0.495,0.34641016151377546,0.474,0,1,1
0.51,0.3535533905932738,0.5805,0,1,1
0.52,0.3872983346207417,0.728,0,0,2
0.525,0.36055512754639896,0.622,0,1,2
0.53,0.34641016151377546,0.706,0,1,2
0.53,0.3391164991562634,0.5685,0,0,1
0.545,0.3807886552931954,0.9385,0,1,2
0.55,0.3872983346207417,0.655,0,0,2
0.575,0.3872983346207417,0.9465,0,1,2
0.58,0.3535533905932738,0.9115,0,1,2
0.595,0.3807886552931954,0.942,0,1,2
0.6,0.4242640687119285,1.193,0,1,3
0.645,0.4242640687119285,1.461,0,1,3
0.66,0.4472135954999579,1.489,0,1,3
0.29,0.2449489742783178,0.1115,1,0,1
0.3,0.25495097567963926,0.1235,1,0,1
0.37,0.31622776601683794,0.2815,1,0,1
0.375,0.282842712474619,0.226,1,0,1
0.38,0.29154759474226505,0.2285,1,0,1
0.395,0.34641016151377546,0.2995,1,0,1
0.41,0.324037034920393,0.361,1,0,1
0.415,0.3391164991562634,0.3045,1,0,1
0.425,0.324037034920393,0.3975,1,0,1
0.44,0.31622776601683794,0.379,1,0,1
0.44,0.34641016151377546,0.4995,1,0,1
0.465,0.3674234614174767,0.7775,0,1,2
0.47,0.31622776601683794,0.4705,0,0,1
0.51,0.3807886552931954,0.751,0,1,2
0.525,0.3674234614174767,0.714,0,0,2
0.525,0.36055512754639896,0.6995,0,0,2
0.55,0.37416573867739417,0.952,0,0,2
0.56,0.3872983346207417,0.8755,0,1,2
0.575,0.3674234614174767,0.9215,0,1,2
0.575,0.3674234614174767,0.8285,0,0,2
0.585,0.3872983346207417,1.206,0,1,3
0.615,0.39370039370059057,1.2865,0,1,3
0.62,0.39370039370059057,1.1945,0,0,3
0.63,0.43588989435406733,1.1655,0,0,3
0.63,0.41231056256176607,1.2155,0,0,3
0.67,0.406201920231798,1.1735,0,1,3
0.675,0.4,1.532,0,1,3
0.685,0.41231056256176607,1.5105,0,0,3
0.485,0.31622776601683794,0.5565,0,0,1
0.46,0.3535533905932738,0.547,0,1,1
0.46,0.3535533905932738,0.5165,0,1,1
0.535,0.3535533905932738,0.764,0,1,2
0.465,0.324037034920393,0.488,0,1,1
0.51,0.37416573867739417,0.6905,0,1,2
0.335,0.3,0.1835,1,0,1
0.55,0.4,0.97,0,1,2
0.18,0.282842712474619,0.033,1,0,1
0.215,0.2345207879911715,0.059,1,0,1
0.2,0.2,0.046,1,0,1
0.625,0.4472135954999579,1.3235,0,0,3
0.55,0.41231056256176607,0.8465,0,1,2
0.585,0.3872983346207417,1.047,0,1,3
0.645,0.4242640687119285,1.2785,0,0,3
0.71,0.44158804331639234,1.8745,0,0,3
0.7,0.4636809247747852,1.978,0,0,3
0.655,0.406201920231798,1.367,0,0,3
0.665,0.4183300132670378,1.742,0,0,3
0.47,0.324037034920393,0.513,0,0,1
0.425,0.31622776601683794,0.4085,0,1,1
0.54,0.36055512754639896,0.56,0,1,1
0.505,0.3535533905932738,0.635,0,1,2
0.535,0.406201920231798,0.875,0,1,2
0.43,0.3,0.397,0,0,1
0.55,0.33166247903553997,0.806,0,1,2
0.34,0.29154759474226505,0.204,0,0,1
0.275,0.25495097567963926,0.1165,1,0,1
0.335,0.2645751311064591,0.17,0,0,1
0.64,0.37416573867739417,1.194,0,1,3
0.55,0.3535533905932738,0.765,0,0,2
0.64,0.43588989435406733,1.151,0,0,3
0.545,0.3391164991562634,0.6765,0,0,2
0.64,0.4183300132670378,1.571,0,0,3
0.605,0.39370039370059057,1.153,0,1,3
0.605,0.3391164991562634,1.114,0,1,3
0.56,0.39370039370059057,0.9125,0,1,2
0.57,0.39370039370059057,0.872,0,0,2
0.525,0.4,0.792,0,1,2
0.505,0.4242640687119285,0.606,0,0,2
0.35,0.3,0.2265,0,1,1
0.45,0.34641016151377546,0.3955,0,1,1
0.51,0.34641016151377546,0.61,1,0,2
0.49,0.36055512754639896,0.539,0,0,1
0.505,0.3674234614174767,0.657,0,0,2
0.38,0.31622776601683794,0.2505,0,1,1
0.27,0.2645751311064591,0.102,1,0,1
0.37,0.31622776601683794,0.2685,0,0,1
0.5,0.3674234614174767,0.551,0,1,1
0.645,0.406201920231798,1.307,0,1,3
0.565,0.3391164991562634,0.9185,0,1,2
0.67,0.4183300132670378,1.707,0,0,3
0.59,0.3872983346207417,0.8805,0,0,2
0.47,0.33166247903553997,0.4965,0,0,1
0.51,0.3674234614174767,0.632,0,0,2
0.72,0.47958315233127197,2.2695,0,1,3
0.55,0.3872983346207417,0.9235,0,1,2
0.2,0.15811388300841897,0.0345,1,0,1
0.65,0.4242640687119285,1.3315,0,1,3
0.525,0.3391164991562634,0.72,0,0,2
0.565,0.4301162633521313,1.032,0,1,3
0.61,0.4,1.017,0,0,3
0.545,0.4183300132670378,0.98,0,0,2
0.325,0.27386127875258304,0.1495,1,0,1
0.31,0.27386127875258304,0.1515,1,0,1
0.45,0.37416573867739417,0.478,0,1,1
0.49,0.39370039370059057,0.578,0,0,1
0.505,0.4,0.6835,0,0,2
0.385,0.31622776601683794,0.2725,0,0,1
0.62,0.469041575982343,1.511,0,0,3
0.635,0.4301162633521313,1.3035,0,0,3
0.665,0.4301162633521313,1.3955,0,0,3
0.335,0.3082207001484488,0.1975,0,1,1
0.295,0.27386127875258304,0.116,1,0,1
0.48,0.3535533905932738,0.523,1,0,1
0.32,0.282842712474619,0.1565,1,0,1
0.43,0.3535533905932738,0.384,1,0,1
0.565,0.37416573867739417,1.0055,0,1,3
0.6,0.406201920231798,1.1345,0,0,3
0.585,0.41231056256176607,1.0835,0,0,3
0.555,0.37416573867739417,0.868,0,0,2
0.57,0.4,1.0915,0,0,3
0.62,0.4183300132670378,1.271,0,0,3
0.63,0.43588989435406733,1.4985,0,1,3
0.425,0.34641016151377546,0.388,0,1,1
0.64,0.43588989435406733,1.2355,0,0,3
0.675,0.4183300132670378,1.402,0,1,3
0.5,0.3807886552931954,0.6025,0,1,2
0.385,0.3,0.2775,0,1,1
0.52,0.44158804331639234,0.973,0,1,2
0.52,0.4183300132670378,0.753,0,1,2
0.64,0.4472135954999579,1.3765,0,1,3
0.44,0.34641016151377546,0.375,1,0,1
0.42,0.36055512754639896,0.4135,0,0,1
0.45,0.3674234614174767,0.56,0,0,1
0.42,0.3535533905932738,0.3915,1,0,1
0.64,0.43588989435406733,1.2765,0,0,3
0.57,0.3872983346207417,0.96,0,1,2
0.41,0.34641016151377546,0.3745,0,1,1
0.485,0.3872983346207417,0.696,0,1,2
0.61,0.43588989435406733,1.2955,0,0,3
0.59,0.4527692569068708,1.2315,0,0,3
0.665,0.39370039370059057,1.383,0,1,3
0.345,0.31622776601683794,0.2225,1,0,1
0.635,0.39370039370059057,1.156,0,1,3
0.695,0.3872983346207417,1.477,0,1,3
0.69,0.4301162633521313,1.5715,0,0,3
0.555,0.3674234614174767,0.858,0,1,2
0.65,0.43588989435406733,1.4995,0,1,3
0.635,0.43588989435406733,1.467,0,1,3
0.655,0.4,1.092,0,0,3
0.69,0.4527692569068708,1.8165,0,0,3
0.695,0.4,1.6365,0,0,3
0.55,0.4,0.906,0,1,2
0.61,0.43588989435406733,1.213,0,0,3
0.595,0.406201920231798,1.06,0,1,3
0.3,0.3,0.161,0,1,1
0.435,0.3535533905932738,0.459,0,0,1
0.455,0.3535533905932738,0.533,1,0,1
0.48,0.36055512754639896,0.6175,0,1,2
0.43,0.324037034920393,0.366,1,0,1
0.435,0.324037034920393,0.4195,0,0,1
0.3,0.27386127875258304,0.15,1,0,1
0.575,0.3872983346207417,0.8745,0,0,2
0.505,0.33166247903553997,0.655,0,1,2
0.455,0.3535533905932738,0.484,0,1,1
0.64,0.406201920231798,1.4435,0,1,3
0.56,0.3535533905932738,0.8775,0,0,2
0.645,0.43588989435406733,1.3105,0,0,3
0.595,0.3807886552931954,1.2515,0,0,3
0.565,0.3391164991562634,0.9085,0,1,2
0.655,0.37416573867739417,1.1705,0,0,3
0.48,0.3674234614174767,0.528,0,1,1
0.495,0.3674234614174767,0.6625,0,0,2
0.4,0.3391164991562634,0.4335,0,0,1
0.41,0.3535533905932738,0.3595,0,1,1
0.595,0.3807886552931954,1.107,0,0,3
0.625,0.36055512754639896,0.8595,0,0,2
0.52,0.39370039370059057,0.7735,0,1,2
0.465,0.3535533905932738,0.4365,0,1,1
0.475,0.37416573867739417,0.501,0,0,1
0.5,0.37416573867739417,0.6735,0,0,2
0.46,0.33166247903553997,0.415,0,1,1
0.485,0.3535533905932738,0.4775,0,1,1
0.465,0.37416573867739417,0.5555,0,0,1
0.525,0.4,0.6445,0,1,2
0.655,0.43588989435406733,1.428,0,0,3
0.69,0.4301162633521313,1.6195,0,1,3
0.55,0.41231056256176607,0.81,0,1,2
0.58,0.406201920231798,1.0385,0,0,3
0.59,0.39370039370059057,0.9715,0,0,2
0.565,0.39370039370059057,0.868,0,1,2
0.665,0.4301162633521313,1.522,0,0,3
0.62,0.4183300132670378,1.1255,0,0,3
0.55,0.36055512754639896,0.7085,0,1,2
0.605,0.3807886552931954,1.0185,0,0,3
0.535,0.4,0.72,0,1,2
0.51,0.34641016151377546,0.6175,0,0,2
0.53,0.36055512754639896,0.738,0,1,2
0.495,0.3872983346207417,0.597,0,0,1
0.575,0.4301162633521313,1.156,0,1,3
0.63,0.4,1.22,0,0,3
0.59,0.34641016151377546,0.7485,0,1,2
0.605,0.406201920231798,1.0735,0,0,3
0.645,0.43588989435406733,1.229,0,1,3
0.62,0.4183300132670378,1.146,0,0,3
0.605,0.4183300132670378,1.145,0,1,3
0.615,0.4527692569068708,1.1055,0,0,3
0.66,0.43588989435406733,1.67,0,0,3
0.71,0.4183300132670378,1.555,0,0,3
0.565,0.4301162633521313,0.9285,0,0,2
0.57,0.37416573867739417,0.8085,0,0,2
0.6,0.4183300132670378,1.057,1,0,3
0.41,0.3391164991562634,0.2595,1,0,1
0.45,0.3674234614174767,0.438,0,0,1
0.275,0.282842712474619,0.099,0,1,1
0.485,0.34641016151377546,0.5085,1,0,1
0.62,0.406201920231798,1.166,0,0,3
0.48,0.3674234614174767,0.507,0,0,1
0.505,0.3872983346207417,0.6345,0,0,2
0.4,0.33166247903553997,0.314,0,1,1
0.45,0.3391164991562634,0.4385,1,0,1
0.35,0.3,0.195,0,1,1
0.44,0.37416573867739417,0.451,0,1,1
0.265,0.25495097567963926,0.084,0,1,1
0.165,0.2,0.0245,0,1,1
0.705,0.4472135954999579,1.4685,0,0,3
0.535,0.39370039370059057,0.7765,0,0,2
0.49,0.37416573867739417,0.5425,1,0,1
0.48,0.36055512754639896,0.5885,0,0,1
0.395,0.324037034920393,0.3375,0,0,1
0.375,0.31622776601683794,0.2565,1,0,1
0.345,0.3,0.163,0,1,1
0.55,0.3674234614174767,0.8095,1,0,2
0.635,0.4472135954999579,1.3655,1,0,3
0.575,0.41231056256176607,0.967,1,0,2
0.545,0.3872983346207417,0.6855,0,0,2
0.385,0.3535533905932738,0.314,0,0,1
0.51,0.4242640687119285,0.7005,0,0,2
0.44,0.3535533905932738,0.4895,1,0,1
0.45,0.3535533905932738,0.45,1,0,1
0.39,0.324037034920393,0.259,1,0,1
0.425,0.3674234614174767,0.382,0,0,1
0.45,0.3535533905932738,0.4435,0,0,1
0.66,0.4242640687119285,1.6935,1,0,3
0.685,0.4183300132670378,1.71,0,0,3
0.585,0.4301162633521313,0.8575,0,0,2
0.54,0.3807886552931954,0.97,1,0,2
0.49,0.3674234614174767,0.59,0,0,1
0.43,0.3082207001484488,0.34,0,1,1
0.455,0.33166247903553997,0.385,0,0,1
0.495,0.3807886552931954,0.515,1,0,1
0.48,0.3807886552931954,0.59,0,0,1
0.47,0.4,0.51,1,0,1
0.415,0.31622776601683794,0.3005,0,1,1
0.49,0.3391164991562634,0.683,1,0,2
0.47,0.324037034920393,0.468,1,0,1
0.445,0.36055512754639896,0.4075,1,0,1
0.51,0.36055512754639896,0.584,0,0,1
0.52,0.3807886552931954,0.829,0,0,2
0.475,0.37416573867739417,0.4545,1,0,1
0.455,0.33166247903553997,0.4385,0,0,1
0.435,0.33166247903553997,0.407,1,0,1
0.39,0.31622776601683794,0.3085,1,0,1
0.375,0.31622776601683794,0.239,1,0,1
0.285,0.27386127875258304,0.106,0,1,1
0.58,0.41231056256176607,1.178,1,0,3
0.58,0.4183300132670378,1.073,0,0,3
0.41,0.3082207001484488,0.306,0,1,1
0.41,0.31622776601683794,0.301,0,1,1
0.54,0.3872983346207417,0.7585,1,0,2
0.33,0.29154759474226505,0.171,0,1,1
0.44,0.3391164991562634,0.3625,1,0,1
0.28,0.25495097567963926,0.0905,0,1,1
0.59,0.44158804331639234,1.0885,1,0,3
0.61,0.406201920231798,1.097,1,0,3
0.61,0.41231056256176607,1.278,1,0,3
0.455,0.3535533905932738,0.44,0,1,1
0.33,0.3,0.163,0,1,1
0.44,0.3674234614174767,0.522,1,0,1
0.54,0.39370039370059057,0.9715,0,1,2
0.475,0.3535533905932738,0.588,0,0,1
0.46,0.3872983346207417,0.5325,0,0,1
0.31,0.3,0.127,1,0,1
0.255,0.2645751311064591,0.0815,1,0,1
0.335,0.27386127875258304,0.1635,0,1,1
0.295,0.282842712474619,0.1,1,0,1
0.19,0.21213203435596426,0.0265,1,0,1
0.545,0.406201920231798,0.9955,0,1,2
0.495,0.34641016151377546,0.6605,0,1,2
0.5,0.36055512754639896,0.721,0,1,2
0.305,0.2645751311064591,0.1485,0,0,1
0.475,0.3391164991562634,0.487,0,0,1
0.515,0.3535533905932738,0.955,0,1,2
0.545,0.3807886552931954,0.873,0,1,2
0.74,0.4301162633521313,1.65,0,1,3
0.565,0.3872983346207417,1.1285,0,1,3
0.56,0.4,1.1115,0,1,3
0.545,0.3535533905932738,0.9745,0,1,2
0.645,0.4301162633521313,1.4605,0,1,3
0.575,0.36055512754639896,1.0105,0,1,3
0.62,0.4,1.0765,0,1,3
0.605,0.406201920231798,1.2225,0,0,3
0.605,0.4,1.616,0,1,3
0.475,0.3872983346207417,0.559,0,0,1
0.365,0.29154759474226505,0.2205,0,1,1
0.46,0.3391164991562634,0.44,0,0,1
0.53,0.3674234614174767,0.879,0,1,2
0.48,0.3872983346207417,0.6815,0,1,2
0.455,0.3872983346207417,0.5795,0,1,1
0.35,0.33166247903553997,0.209,1,0,1
0.37,0.324037034920393,0.224,0,1,1
0.34,0.27386127875258304,0.1765,1,0,1
0.35,0.27386127875258304,0.196,1,0,1
0.35,0.282842712474619,0.192,1,0,1
0.39,0.3,0.3095,1,0,1
0.395,0.3082207001484488,0.313,1,0,1
0.415,0.324037034920393,0.3595,1,0,1
0.43,0.31622776601683794,0.3855,1,0,1
0.48,0.3391164991562634,0.5785,1,0,1
0.49,0.34641016151377546,0.674,0,1,2
0.49,0.324037034920393,0.5265,0,0,1
0.56,0.4,1.0315,0,0,3
0.56,0.37416573867739417,0.9,0,1,2
0.58,0.3872983346207417,1.0165,0,1,3
0.58,0.4242640687119285,1.2495,0,0,3
0.59,0.3674234614174767,1.1685,0,1,3
0.595,0.406201920231798,1.148,0,0,3
0.6,0.3872983346207417,1.089,0,1,3
0.61,0.39370039370059057,1.0325,0,1,3
0.63,0.3872983346207417,1.172,0,0,3
0.64,0.41231056256176607,1.3715,0,1,3
0.65,0.4301162633521313,1.5055,0,0,3
0.71,0.4472135954999579,1.9045,0,1,3
0.74,0.4472135954999579,2.4925,0,1,3
0.25,0.25495097567963926,0.0805,1,0,1
0.28,0.25495097567963926,0.111,1,0,1
0.325,0.27386127875258304,0.152,1,0,1
0.35,0.3082207001484488,0.199,1,0,1
0.36,0.3,0.219,1,0,1
0.365,0.324037034920393,0.2155,1,0,1
0.37,0.3,0.2565,1,0,1
0.375,0.3,0.257,1,0,1
0.38,0.3082207001484488,0.2505,1,0,1
0.395,0.3,0.279,1,0,1
0.43,0.324037034920393,0.378,1,0,1
0.44,0.3535533905932738,0.456,1,0,1
0.465,0.31622776601683794,0.5055,1,0,1
0.465,0.3391164991562634,0.4705,0,0,1
0.48,0.36055512754639896,0.643,0,1,2
0.485,0.31622776601683794,0.513,1,0,1
0.49,0.3391164991562634,0.569,0,0,1
0.495,0.3807886552931954,0.578,1,0,1
0.5,0.33166247903553997,0.596,1,0,1
0.505,0.34641016151377546,0.5725,0,0,1
0.52,0.34641016151377546,0.6435,0,1,2
0.52,0.3535533905932738,0.8115,0,1,2
0.525,0.3535533905932738,0.7115,0,0,2
0.55,0.39370039370059057,0.9155,0,1,2
0.555,0.3807886552931954,0.8815,0,0,2
0.555,0.33166247903553997,0.931,0,0,2
0.575,0.406201920231798,1.065,0,0,3
0.6,0.39370039370059057,1.1385,0,1,3
0.61,0.4,1.234,0,0,3
0.61,0.4183300132670378,1.2635,0,0,3
0.61,0.4,1.0745,0,0,3
0.615,0.43588989435406733,1.403,0,1,3
0.62,0.406201920231798,1.1325,0,1,3
0.625,0.4,1.1115,0,0,3
0.625,0.41231056256176607,1.255,0,0,3
0.625,0.41231056256176607,1.437,0,1,3
0.635,0.39370039370059057,1.3635,0,1,3
0.64,0.44158804331639234,1.1435,0,0,3
0.64,0.41231056256176607,1.4545,0,1,3
0.66,0.4242640687119285,1.478,0,1,3
0.665,0.406201920231798,1.6885,0,0,3
0.715,0.47958315233127197,2.0725,0,0,3
0.72,0.4472135954999579,1.787,0,1,3
0.725,0.4301162633521313,1.523,0,0,3
0.165,0.22360679774997896,0.021,1,0,1
0.21,0.2345207879911715,0.0455,1,0,1
0.355,0.29154759474226505,0.2435,1,0,1
0.4,0.29154759474226505,0.2675,1,0,1
0.4,0.31622776601683794,0.258,1,0,1
0.4,0.33166247903553997,0.2985,1,0,1
0.435,0.33166247903553997,0.411,1,0,1
0.44,0.33166247903553997,0.38,1,0,1
0.45,0.324037034920393,0.4385,1,0,1
0.465,0.324037034920393,0.4015,1,0,1
0.47,0.3807886552931954,0.4485,1,0,1
0.47,0.3391164991562634,0.4155,1,0,1
0.475,0.4,0.7095,1,0,2
0.485,0.3391164991562634,0.637,1,0,2
0.505,0.4,1.1155,0,0,3
0.51,0.36055512754639896,0.599,1,0,1
0.52,0.36055512754639896,0.5345,1,0,1
0.53,0.37416573867739417,0.627,0,0,2
0.535,0.4,0.7465,0,1,2
0.55,0.4,0.985,0,1,2
0.555,0.3807886552931954,0.85,0,1,2
0.555,0.3872983346207417,0.838,0,1,2
0.555,0.3674234614174767,0.812,0,0,2
0.56,0.36055512754639896,0.7615,0,1,2
0.575,0.3807886552931954,0.87,0,1,2
0.585,0.3807886552931954,0.9835,0,0,2
0.59,0.3807886552931954,0.929,0,1,2
0.595,0.406201920231798,1.0155,0,0,3
0.6,0.3807886552931954,0.939,0,1,2
0.6,0.4,1.164,0,1,3
0.61,0.4183300132670378,1.214,0,1,3
0.615,0.43588989435406733,1.1345,0,0,3
0.62,0.4242640687119285,1.233,0,0,3
0.625,0.4242640687119285,1.0815,0,1,3
0.625,0.4183300132670378,1.179,0,1,3
0.64,0.406201920231798,1.1635,0,0,3
0.64,0.4183300132670378,1.1545,0,0,3
0.645,0.4183300132670378,1.3345,0,0,3
0.65,0.4242640687119285,1.469,0,1,3
0.655,0.4242640687119285,1.492,0,1,3
0.655,0.4183300132670378,1.5585,0,0,3
0.66,0.4183300132670378,1.3275,0,0,3
0.67,0.4242640687119285,1.6615,0,1,3
0.69,0.43588989435406733,1.492,0,0,3
0.7,0.4472135954999579,1.7365,0,0,3
0.7,0.4183300132670378,1.6605,0,0,3
0.71,0.44158804331639234,1.348,0,1,3
0.715,0.4242640687119285,1.7405,0,1,3
0.72,0.4301162633521313,1.7185,0,0,3
0.215,0.2345207879911715,0.041,1,0,1
0.24,0.2449489742783178,0.0655,1,0,1
0.26,0.2645751311064591,0.097,1,0,1
0.32,0.29154759474226505,0.131,1,0,1
0.33,0.29154759474226505,0.1695,1,0,1
0.335,0.29154759474226505,0.192,1,0,1
0.35,0.3,0.1765,1,0,1
0.35,0.29154759474226505,0.1735,1,0,1
0.36,0.27386127875258304,0.1785,1,0,1
0.36,0.3,0.2055,1,0,1
0.365,0.3,0.2345,1,0,1
0.38,0.3,0.2305,1,0,1
0.4,0.3391164991562634,0.314,1,0,1
0.4,0.3,0.33,1,0,1
0.4,0.31622776601683794,0.2775,1,0,1
0.425,0.33166247903553997,0.405,1,0,1
0.43,0.324037034920393,0.309,1,0,1
0.435,0.33166247903553997,0.4385,0,1,1
0.435,0.34641016151377546,0.396,1,0,1
0.445,0.3082207001484488,0.3615,1,0,1
0.45,0.33166247903553997,0.514,1,0,1
0.455,0.33166247903553997,0.4265,1,0,1
0.46,0.3,0.384,1,0,1
0.475,0.3535533905932738,0.4865,1,0,1
0.475,0.3674234614174767,0.4355,1,0,1
0.475,0.3391164991562634,0.498,1,0,1
0.48,0.3535533905932738,0.494,1,0,1
0.495,0.34641016151377546,0.594,0,0,1
0.5,0.3535533905932738,0.528,1,0,1
0.505,0.3391164991562634,0.5585,0,1,1
0.515,0.3674234614174767,0.636,1,0,2
0.525,0.324037034920393,0.567,1,0,1
0.53,0.36055512754639896,0.6615,1,0,2
0.53,0.36055512754639896,0.658,1,0,2
0.535,0.3674234614174767,0.78,0,1,2
0.535,0.36055512754639896,0.6075,1,0,2
0.54,0.3674234614174767,0.7025,1,0,2
0.55,0.39370039370059057,0.8725,1,0,2
0.565,0.4183300132670378,1.2365,0,0,3
0.57,0.39370039370059057,1.186,0,1,3
0.57,0.36055512754639896,0.7745,1,0,2
0.57,0.4,0.8875,0,0,2
0.575,0.39370039370059057,0.8725,1,0,2
0.575,0.3535533905932738,0.8515,1,0,2
0.575,0.4,0.895,0,0,2
0.575,0.39370039370059057,0.886,0,1,2
0.58,0.37416573867739417,0.9265,1,0,2
0.58,0.37416573867739417,0.8295,1,0,2
0.58,0.3872983346207417,0.907,1,0,2
0.58,0.406201920231798,1.041,0,1,3
0.585,0.406201920231798,0.9355,0,0,2
0.585,0.406201920231798,1.058,0,0,3
0.595,0.3807886552931954,0.7955,0,0,2
0.6,0.41231056256176607,1.0805,0,0,3
0.6,0.3872983346207417,0.928,0,1,2
0.6,0.39370039370059057,1.059,0,0,3
0.6,0.47958315233127197,1.157,0,1,3
0.6,0.41231056256176607,1.088,0,0,3
0.6,0.3807886552931954,0.776,0,0,2
0.62,0.406201920231798,1.043,0,0,3
0.625,0.4,1.1415,0,1,3
0.625,0.4,1.3335,0,0,3
0.625,0.4183300132670378,1.273,0,0,3
0.625,0.406201920231798,1.1835,0,1,3
0.625,0.4,1.2135,0,1,3
0.63,0.3872983346207417,1.0315,1,0,3
0.635,0.41231056256176607,1.3695,0,1,3
0.65,0.4301162633521313,1.3745,0,1,3
0.65,0.4242640687119285,1.463,0,1,3
0.65,0.44158804331639234,1.6275,0,0,3
0.65,0.406201920231798,1.3875,0,0,3
0.655,0.4,1.46,0,1,3
0.655,0.406201920231798,1.2835,0,0,3
0.66,0.39370039370059057,1.3765,0,0,3
0.66,0.4472135954999579,1.6465,0,1,3
0.675,0.3807886552931954,1.265,0,1,3
0.685,0.41231056256176607,1.56,0,1,3
0.715,0.4242640687119285,1.6,0,1,3
0.735,0.469041575982343,2.333,0,1,3
0.175,0.2,0.028,1,0,1
0.37,0.3082207001484488,0.226,1,0,1
0.395,0.3,0.2855,1,0,1
0.42,0.33166247903553997,0.325,1,0,1
0.455,0.33166247903553997,0.514,1,0,1
0.495,0.3391164991562634,0.5755,1,0,1
0.51,0.33166247903553997,0.5805,0,0,1
0.515,0.37416573867739417,0.678,0,1,2
0.545,0.39370039370059057,0.8035,0,1,2
0.555,0.34641016151377546,0.913,0,0,2
0.58,0.4,0.8675,0,1,2
0.59,0.41231056256176607,1.0425,0,0,3
0.6,0.4242640687119285,1.14,0,1,3
0.61,0.41231056256176607,1.3475,0,0,3
0.615,0.39370039370059057,1.0735,0,1,3
0.615,0.43588989435406733,1.4335,0,1,3
0.615,0.4472135954999579,1.304,0,1,3
0.62,0.4,0.9505,0,1,2
0.63,0.41231056256176607,1.385,0,1,3
0.64,0.41231056256176607,1.12,0,0,3
0.64,0.41231056256176607,1.2645,0,0,3
0.655,0.41231056256176607,1.275,0,0,3
0.655,0.406201920231798,1.27,0,1,3
0.66,0.4183300132670378,1.583,0,1,3
0.665,0.4183300132670378,1.4355,0,0,3
0.67,0.44158804331639234,1.42,0,0,3
0.69,0.43588989435406733,1.5955,0,1,3
0.715,0.4472135954999579,1.89,0,1,3
0.735,0.4743416490252569,2.037,0,0,3
0.27,0.22360679774997896,0.084,1,0,1
0.285,0.2645751311064591,0.1005,1,0,1
0.295,0.29154759474226505,0.1285,1,0,1
0.3,0.27386127875258304,0.1345,1,0,1
0.3,0.25495097567963926,0.1195,1,0,1
0.36,0.29154759474226505,0.1895,1,0,1
0.37,0.3082207001484488,0.257,1,0,1
0.39,0.3,0.2745,1,0,1
0.435,0.31622776601683794,0.342,1,0,1
0.44,0.324037034920393,0.344,1,0,1
0.44,0.3082207001484488,0.3275,1,0,1
0.445,0.34641016151377546,0.4035,1,0,1
0.465,0.3391164991562634,0.4075,1,0,1
0.465,0.34641016151377546,0.4975,1,0,1
0.47,0.34641016151377546,0.3685,1,0,1
0.475,0.324037034920393,0.4175,1,0,1
0.475,0.31622776601683794,0.4425,1,0,1
0.475,0.3535533905932738,0.4225,1,0,1
0.485,0.3535533905932738,0.426,1,0,1
0.49,0.34641016151377546,0.511,1,0,1
